,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,35500.5,1204.766587138176,390,246,1.5853658536585367,2.702497147927494,40.885692581359926,97.21403503417969,98.68685913085938,94.43516540527344,104.26476058791071,103.74430083084582,108.49142576998307,23.00056576605649,0.9955385920195938,0.8162893304483452,4.981552411284943
0,35169.0,916.4406877756119,249,240,1.0375,1.699223748187324,23.880790872945962,62.0982780456543,64.97373580932617,60.709808349609375,92.85477834355991,93.68267574033001,96.02444124107942,19.38382831633251,0.9967134325120399,0.8494479630004766,3.951862603202162
0,21580.5,687.2863583564758,198,201,0.9850746268656716,1.8441648710641552,21.888396394101438,68.4626693725586,69.26369094848633,69.82956314086914,99.0411817782293,98.80232018134853,103.43875042119222,13.888302078915281,0.9961599758275099,0.8717323198549493,3.668079528555663
0,28608.5,771.0264722108841,207,224,0.9241071428571429,1.6207770417882796,20.779901807153863,43.404266357421875,44.98372268676758,42.38886260986328,81.5428843438117,83.13941207760234,81.95180607431323,9.408333385193071,0.996555616342859,0.8935766069297219,2.802076591255452
0,75590.5,1680.6042445898056,416,417,0.9976019184652278,2.294891553832823,37.36488880128152,129.78351211547852,136.09329986572266,125.12985610961914,94.95078378218408,91.73921202705802,104.19087911375676,30.89580964739526,0.9963545081835088,0.6975091680767536,7.14782959888985
0,75922.5,1357.0996302366257,368,356,1.0337078651685394,1.7255490796535942,24.257886744883088,97.74720764160156,104.78439331054688,88.4432601928711,95.78597099691773,95.3083056500169,102.11457104799474,27.16836738433762,0.9970198324957498,0.7146229810460297,6.327734379211135
0,42080.0,973.5533851385117,259,278,0.9316546762589928,1.711074144486692,22.523911447591615,69.05229949951172,72.08833694458008,66.72552490234375,94.0799858386705,94.55288107573794,97.7002964528285,17.82916951246979,0.997273008841673,0.8307360922873226,4.4636411907630364
0,35238.5,1078.5899605751038,299,271,1.103321033210332,2.299445209075301,33.01378614451251,78.64871215820312,80.59588623046875,76.81143569946289,99.35796805444132,99.38302710023576,103.19744281849846,18.630877075875503,0.9964674363316124,0.8277111248364923,4.59044851339066
0,44811.5,987.938159942627,276,278,0.9928057553956835,1.7122390457806589,21.780610063729704,66.1861686706543,70.56452560424805,64.10821533203125,92.32674214744489,93.56367157715466,96.20342652028647,18.720264357956893,0.997319760617687,0.838773689721735,4.299549841555452
0,3.0,16.82842707633972,2,9,0.2222222222222222,6.0,94.39865262122795,75.8320083618164,77.55583953857422,75.28997421264648,99.921174491172,99.76906177206224,103.91181219344772,19.761274530204624,0.99614991518515,0.8437093423642256,4.340029299458648
0,49435.5,1237.90367269516,348,299,1.1638795986622072,2.1048032284491915,30.998078362152008,91.16907501220703,94.63520431518555,88.45666122436523,100.28573466670976,100.11399363537647,105.16882723550887,26.747220109852087,0.9962210157028828,0.7889748955321365,5.306300978708862
0,48036.5,1289.678272843361,375,292,1.2842465753424657,2.2795166175720545,34.625129795972526,109.60556030273438,112.61620330810547,107.69503784179688,103.16379365719432,102.03891004919404,109.0589060737027,25.46278240394898,0.996190094806281,0.7804896571360758,5.834037627705083
0,20990.5,694.4579310417175,186,199,0.9346733668341709,1.7633691431838212,22.975718443426448,57.49750518798828,58.614234924316406,57.5867805480957,93.7666142172893,94.31057862932286,95.8686424610261,9.486907343422684,0.9954999002218665,0.8852147411383646,3.078956718396272
0,44957.0,1042.5239466428757,280,285,0.9824561403508771,1.775029472607158,24.175460536153157,61.432655334472656,65.21578216552734,57.75720977783203,89.26272319422895,90.47959657396204,91.47151427264328,19.17281804191112,0.9971258382378119,0.8359055299079563,4.349631302690668
0,28859.0,789.6711337566376,236,211,1.1184834123222749,1.7254929138223778,21.607834626580736,58.04237365722656,60.15852355957031,55.64829635620117,90.75348342039047,91.39393025941065,92.78414936060258,12.827806952703439,0.9972092819397685,0.8774755818398635,3.449604516189737
0,54353.5,1421.2661534547806,367,344,1.066860465116279,2.3227207079580894,37.16407368350056,121.2568359375,123.76543426513672,115.89488220214844,102.3587322375061,100.41966780608851,108.5786521262952,29.51816223145232,0.9961166544236489,0.7358839281041063,6.433894931130171
0,50366.0,1318.0630499124527,398,295,1.3491525423728814,2.3311360838661,34.49331301958696,100.31047439575195,103.9063606262207,97.97701263427734,100.42418509377822,99.66560155647831,105.9682514126636,39.098281887874776,0.9944188769606801,0.7790994528272389,5.679142660761891
0,69668.0,1313.4356342554092,318,371,0.8571428571428571,1.6934317046563703,24.76191602072557,89.55371856689453,95.10644912719727,84.94954681396484,96.50045593500181,96.14256157029725,101.27761989127097,30.160686588126286,0.9968130449476733,0.7496158347013876,5.942462597036101
0,22085.5,687.345233798027,209,184,1.1358695652173914,1.7412329356365035,21.391567789946546,56.16238021850586,57.7900505065918,56.54893493652344,92.90912534083483,93.474273202355,96.60995031139812,15.245160831957453,0.9958029559721808,0.8817643023863804,3.300377327133691
0,2.5,14.727921962738037,6,6,1.0,14.4,86.76467413620057,79.74662017822266,81.98785781860352,79.06663513183594,101.5697995049151,101.67479290855887,105.94431058465221,22.774966578144085,0.995626746099396,0.8364449708338644,4.493519998246837
0,82757.5,1662.5899616479874,484,376,1.2872340425531914,2.1990031115004682,33.401267324081275,128.2823143005371,133.70269012451172,123.36863327026367,93.77444972857053,90.57871958308195,102.64557474214178,33.11484671722472,0.996474946439037,0.6895675652754444,7.332265393533732
0,52236.0,1378.7148514986038,293,398,0.7361809045226131,2.232445057048779,36.38974350529936,107.16036987304688,111.20129013061523,101.4916763305664,101.83791780210345,101.14042494109364,108.34905853492234,26.099644903907095,0.9961221524639492,0.7661116734077565,5.843625793212744
0,48440.0,1096.7249584197998,266,321,0.8286604361370716,1.7627167630057803,24.830834732058456,79.04727935791016,83.08693313598633,75.61491394042969,96.99206447624452,97.36573008691575,101.30202431068224,20.81705166999626,0.997004617637116,0.824101722586911,4.669823534907828
0,18706.0,703.2447279691696,160,244,0.6557377049180327,2.087030899176735,26.43820952723358,57.494285583496094,58.89369583129883,56.45523452758789,94.16530167697783,94.70037759509691,97.22058285565706,12.11675702054196,0.9955898511547111,0.8861507382148011,3.10615967781981
0,52311.0,1259.695518374443,370,309,1.197411003236246,2.185582382290532,30.33459117609407,104.76786422729492,108.82118225097656,103.06681442260742,101.4423159626787,100.45122399159654,107.45030381536307,26.08917608703795,0.9963980982038491,0.7634033361202582,5.870139449105754
0,54755.5,1172.4234411716461,343,296,1.1587837837837838,1.8542064267516505,25.10390235517463,69.38509750366211,72.96057891845703,64.25440216064453,91.66845936079305,92.1492784539669,94.01690688007407,24.350731362926574,0.9969617168583254,0.7981596434849467,4.930892243729545
0,40131.5,987.5117540359497,259,274,0.9452554744525548,1.7683365934490363,24.29960166849378,62.053951263427734,64.95798873901367,59.76114273071289,91.64035775548301,92.3526350175196,94.08685674693687,19.776107078501198,0.9969197985125655,0.8358910240333777,4.248202486772311
0,2693.0,229.1370828151703,89,51,1.7450980392156863,1.6854808763460825,19.49639907948244,11.427642822265625,11.55868148803711,11.538063049316406,48.98202377703284,49.263011212958936,49.9282587051638,2.6608699621655285,0.9888831862260767,0.9786274618130645,0.7033964986919578
0,46960.5,1257.9381601810455,385,293,1.3139931740614335,2.402125190319524,33.6965836147331,108.00711059570312,111.01819229125977,101.92680358886719,104.126941140679,103.14289129692416,108.75068260079077,24.9771917618233,0.9963432709893751,0.7632810085490906,5.983961700331548
0,25518.5,740.3990572690964,203,216,0.9398148148148148,1.7182828144287479,21.48209197268518,57.051082611083984,59.08181381225586,56.69942855834961,92.6747170676345,93.34128229045461,96.05524182518788,16.981448106194062,0.9961127123875431,0.8811818314614022,3.3192856545302836
0,13.0,37.31370830535889,5,18,0.2777777777777778,6.923076923076923,107.1009867305699,110.42074203491211,113.53152465820312,108.47649765014648,103.89636901696016,102.85369829530728,109.79874200155889,27.50900887797826,0.9961041063774917,0.7740069811868738,5.88708511614661
0,9.0,35.31370830535889,17,5,3.4,9.444444444444445,138.56199936399702,97.1396598815918,98.41633605957031,91.89470672607422,106.11121608533163,105.4370467593083,109.46316441230616,24.42347929845024,0.99561412470048,0.8027540238514377,5.216950882652396
0,32934.0,957.3279881477356,321,212,1.5141509433962264,2.0663144470759702,27.827681936326925,72.50599670410156,75.35371780395508,70.84830474853516,98.13419625647218,98.52311962914123,101.96912585628037,17.961339077627084,0.9965499199029255,0.842661166206079,4.186487868384846
0,41302.0,1305.86204123497,403,271,1.4870848708487086,2.6442545155198296,41.28796839713241,100.81085205078125,102.66253280639648,95.40025329589844,103.31135386359048,102.64769976054636,108.28180112620974,22.07609835260162,0.9958443623707677,0.7822977594637078,5.549573242747918
0,34125.5,885.9970341920853,271,231,1.173160173160173,1.8344346602980177,23.003054741972164,62.91831970214844,65.45722961425781,60.80061340332031,93.4028757314575,94.17330103574736,95.89385356242578,17.46869058444768,0.996728619897433,0.8558490886635572,3.9762409585276632
0,50882.5,1241.0752458572388,332,307,1.0814332247557004,2.0031248464599813,30.271070915926018,95.49597930908203,98.83249282836914,94.11532211303711,101.99486199251476,101.32389681013579,107.23091703890634,29.432828509699522,0.9959757607732438,0.786994660871805,5.456788289799292
0,47903.5,1263.9381613731384,388,282,1.375886524822695,2.284091976577912,33.3491222097615,102.59160232543945,106.35985565185547,98.93041610717773,102.91590122690941,102.27939377924217,108.50770604275623,23.493529950404934,0.9964558567055927,0.7893003812567997,5.644340699716122
0,44733.5,1323.9625445604324,406,290,1.4,2.63203192238479,39.18487977464171,100.78139114379883,103.49407577514648,95.96913146972656,102.74197815225973,101.92155066634898,107.7731791515119,23.066042893997178,0.9961776518245066,0.7773590027101341,5.595390922796021
0,7458.5,383.8650050163269,108,112,0.9642857142857143,1.621773815110277,19.75629712089357,20.01184844970703,20.62906265258789,19.65694808959961,61.30488634652966,62.208663741312236,62.433198696583794,5.836066271718859,0.9942224341316312,0.9534374125971934,1.3264122156706541
0,74279.5,1488.7909737825394,418,372,1.1236559139784945,2.0933905047826116,29.839976892902644,124.04739761352539,127.56986999511719,116.14249038696289,98.35283639198364,96.06710957774392,105.88741687363984,32.56199264720666,0.9964394499213108,0.7079130577980176,6.991514905358471
0,33011.0,913.8965284824371,222,253,0.8774703557312253,1.7014328557147618,25.300865310722184,75.2991943359375,77.7572021484375,73.2826042175293,99.10934212183568,99.33154575954273,102.61164389586467,16.111351413263627,0.9967531853020452,0.8411043059454579,4.434180399588669
0,48215.0,1203.9453027248383,315,312,1.0096153846153846,2.0383698019288605,30.0629325303993,87.9530029296875,91.51677703857422,81.95896911621094,100.43841250365027,100.38654228183165,104.32707820428193,22.21487892735791,0.9965880365968854,0.7886147732333928,5.248704069882936
0,35795.5,1000.8843374252319,232,311,0.7459807073954984,2.01567236105097,27.985904845669022,81.73932266235352,84.08535766601562,78.74787902832031,101.7194615983183,101.82553124043345,105.86672877948601,17.720455697951092,0.9965168433376119,0.8299505802376704,4.5622044589478525
0,37464.5,1044.1391701698303,334,231,1.4458874458874458,2.059389555445822,29.100257755553706,80.01929092407227,82.17133712768555,77.24353408813477,100.1012064813585,100.22032908700784,104.20211192570454,19.753794532156547,0.9962789077967787,0.8293436611326372,4.50991508063435
0,31754.5,863.9137752056122,272,209,1.3014354066985645,1.7902344549591396,23.503661244548425,74.75789260864258,76.29803085327148,75.10739135742188,99.70871331775857,100.22206686886709,102.34344977589153,12.539321580530432,0.9957077341631142,0.85617017434583,4.033554005625557
0,35757.0,897.6711342334747,251,249,1.0080321285140563,1.7478815336857119,22.535824180888024,68.01921081542969,70.80475616455078,65.087890625,96.0417686286192,96.70513796623399,98.58659481437375,16.651514774580075,0.9969120994651873,0.8432441063864397,4.235278880874507
0,48994.0,1173.0092277526855,360,278,1.2949640287769784,2.0426991060129813,28.0840643424287,91.69353866577148,95.31479263305664,89.35269927978516,101.325412589885,101.06623983446987,106.0617425091048,25.213658363543622,0.9964924150320855,0.7928831146869116,5.3430878364017484
0,69770.0,1428.8914793729782,344,409,0.8410757946210269,2.0165687258133866,29.263735987167813,125.27078628540039,130.25979614257812,121.69709014892578,97.55411790665572,94.99516277734196,105.40112670680526,27.395822108691938,0.9967916710837432,0.7086319605761078,6.840059854949303
0,56039.0,1314.5727150440216,344,319,1.078369905956113,1.9582076767965166,30.837477883941723,95.90487670898438,99.37406539916992,91.71725463867188,99.58659531968955,99.11422614218849,104.59559764959228,26.13317471907779,0.9965640995040608,0.7631772380454526,5.710135112479232
0,45733.0,1186.3229352235794,347,295,1.176271186440678,2.2383180635427373,30.773448202337242,98.19188690185547,100.16780090332031,95.6206283569336,102.61432691089428,102.90142536221306,104.53610940747673,14.828018877024443,0.9960743401920292,0.7953253545071104,5.203171218561326
0,121921.5,1905.8935644626617,661,391,1.6905370843989769,2.119814798866484,29.793188888425668,39.82724189758301,40.2545804977417,37.20055961608887,77.62635699371279,77.30329939881105,76.7260570513692,11.141861284067522,0.9979369078814759,0.8854284334301297,3.1394511653536736
0,1219.5,521.1929968595505,168,181,0.9281767955801105,24.93480934809348,222.748782267683,126.20785617828369,127.22222518920898,124.14021396636963,100.86515974774274,97.86949616317798,103.90763582859026,32.15228419766826,0.9976152001420285,0.6506952268003676,7.871254376135827
0,96803.5,1604.2123280763626,412,403,1.022332506203474,1.71518591786454,26.584753583828928,26.543577194213867,27.692163467407227,23.62607765197754,65.94662229366307,66.36514721637056,64.6399242078745,9.169497236986054,0.9981141592144063,0.9134576102127373,2.338243399449393
0,53084.5,1085.1929924488068,256,310,0.8258064516129032,1.4949749927003175,22.1843255726247,11.83630657196045,12.424246788024902,11.022933959960938,45.16342363594571,45.92916593865223,44.58876237982214,9.782172225511363,0.9970395544300941,0.9443782988917685,1.3752783416100804
0,470182.0,4550.144558787346,793,1024,0.7744140625,1.7270588835812515,44.033619972398114,102.55793476104736,102.52125549316406,98.33297348022461,91.88521327397982,89.50108861132003,94.83112338372136,39.25887509583207,0.9975487604572465,0.567666439943798,8.857969125946056
0,158972.5,2953.4469517469406,691,591,1.1692047377326564,2.5688782651087454,54.87017501003819,79.69099998474121,79.26715087890625,77.1468276977539,100.01490622480472,98.4514185172094,100.93839979406143,17.673733006808988,0.9971641355368741,0.8099456192592881,4.90118357038641
0,277777.5,3420.4906685352325,707,913,0.7743702081051479,2.3237699237699236,42.11916520789698,123.35654354095459,123.79047775268555,116.6909704208374,98.45540596305739,96.07476286570873,102.36298152977633,17.86042482878594,0.997882465409375,0.7043197823350354,6.951889496646184
0,307231.0,3720.4776046276093,809,809,1.0,2.1302570378640175,45.05389627523132,115.01255416870117,116.38607692718506,110.29190063476562,99.66280985157837,96.37921088399817,103.92749302394296,26.819091991668852,0.9978754105483207,0.6730207264779842,7.434946301880972
0,764.5,345.63960921764374,25,163,0.15337423312883436,5.330281229561805,156.26780831932697,119.02825832366943,120.60706233978271,116.54959392547607,103.12253092117365,100.72958633337782,108.5186707608111,24.71893544515293,0.9976889876206048,0.7097589011221486,6.887086390317588
0,494014.0,4502.723206400871,806,1024,0.787109375,1.6706894946297068,41.04036783058971,101.76333332061768,102.84558486938477,96.49883079528809,90.72697580732988,88.52780526926821,94.34602843249237,43.27559159067441,0.9973084055545218,0.5542184220629274,8.967446677703753
0,189139.5,2449.471335172653,616,552,1.1159420289855073,1.7977841751722934,31.72214065191301,72.0598611831665,73.98480796813965,65.26783752441406,96.38454908259159,95.07630896353542,98.45674653525633,15.408951304648362,0.9982762909773948,0.80092371903195,5.02598857937332
0,94411.5,1858.8153586387634,494,404,1.2227722772277227,2.1138950233816853,36.59717870716337,37.37115287780762,37.90623760223389,34.59886455535889,77.48649527484481,77.28520318126904,75.76148943122838,9.733709222119618,0.99760756728863,0.8931740167920389,2.8574658884457422
0,212401.5,2704.01549243927,595,616,0.9659090909090909,1.725599866290963,34.423955496319884,60.1147346496582,60.79658031463623,58.308250427246094,90.601543092659,89.45015276440954,91.68924732825782,18.606536198415334,0.9983727978305872,0.8031230034873766,4.831869773786471
0,342488.5,3779.367868900299,839,815,1.0294478527607362,1.9965195911687545,41.705404673371476,115.36966514587402,115.33164501190186,107.30761051177979,95.41280769357913,93.4579201818849,98.54966582763006,30.50573705145548,0.9970296627104737,0.662744858116921,7.733769627350721
0,44780.5,1154.5655794143677,315,284,1.1091549295774648,1.9977445539911345,29.76790516337322,22.167743682861328,22.680864334106445,21.138315200805664,63.48126787869617,63.478039429024605,63.07134286597653,6.150888940816497,0.9973953380849867,0.9441564541777723,1.6611701974667703
0,272219.5,3143.8144795894623,754,591,1.27580372250423,1.6369657574126761,36.30735300768814,81.34744358062744,82.0450849533081,75.97892665863037,93.5731954431018,92.52624325853026,94.45889895801186,19.695370032074475,0.9979433672828902,0.7498886495597,5.878288605503769
0,234011.5,3325.946512699127,729,737,0.989145183175034,2.2959256275866786,47.27084013108537,76.86760902404785,77.48196029663086,71.53379917144775,93.81745615564991,92.71749158498831,94.20234014538084,19.238216290563997,0.9976683418046985,0.7704201870595366,5.428190258698683
0,602516.0,4302.022627711296,832,1024,0.8125,1.414017221119439,30.71685845577546,79.64024448394775,82.39987373352051,73.63610458374023,80.59651847345438,79.00700781766811,83.63329530464205,55.864957909325696,0.9967094580185932,0.5104838851491085,9.236079037640213
0,267462.0,3564.0470163822174,746,823,0.9064398541919806,2.2954961826352904,47.49247046303021,114.58314418792725,114.67567729949951,107.72743892669678,98.32747943563949,96.2312909375325,101.62920796395794,20.351665980563034,0.9975841341372145,0.7097585811701737,6.946468576868121
0,789.0,315.8233746290207,141,40,3.525,7.14828897338403,126.41876294304531,77.25240325927734,77.666335105896,74.32212448120117,98.50915097529818,96.63750502518879,100.0489475018054,21.785053017186744,0.9977687195534518,0.7904301076288678,5.302612070885157
0,219227.0,2996.4591448307037,684,622,1.0996784565916398,1.9406733659631341,40.95648531722622,69.68907260894775,71.6858377456665,68.60894107818604,95.30413819217637,94.42610499976826,98.49328709172327,22.42496902633013,0.9978807577135771,0.7801796610120573,5.1775287456972965
0,68369.0,1304.2295721769333,335,362,0.925414364640884,1.7737571121414677,24.879913073773587,22.79212760925293,23.82578945159912,21.20366859436035,62.01331712426246,62.685446856272094,61.32370269286231,6.852546124535546,0.9982128087696769,0.9323752782588586,1.9769844200152766
0,94728.0,1522.9747396707535,363,429,0.8461538461538461,1.6439384342538637,24.485390356338137,29.263458251953125,30.074835777282715,27.20260238647461,69.0328074432117,69.02837240844379,68.50541576735851,9.636155358104475,0.9981634876969168,0.9083434277070995,2.534653181067453
0,406.0,137.4802281856537,46,47,0.9787234042553191,5.325123152709359,46.553726950688194,26.821843147277832,27.437374114990234,24.056367874145508,68.37869122557959,68.59939525189891,66.58804355784339,3.755609806041715,0.9981403760946144,0.9432724351405263,1.8476626572553827
0,167525.5,3581.901919364929,625,854,0.7318501170960188,3.1860821188416093,76.585483164952,114.92782783508301,115.51421737670898,111.73311614990234,106.6503904200253,103.92102377149816,109.66883149169617,18.602056747307635,0.9975744556193649,0.7806314641028955,5.939960115301149
0,159063.0,2616.90575838089,701,510,1.3745098039215686,2.2476000075441807,43.05335463462314,70.2729320526123,71.67219734191895,65.06369018554688,96.67057401399607,95.4147425535741,98.147001224918,15.346067655927946,0.9978118762649815,0.8229426093038414,4.622752262999023
0,59593.5,1064.3645676374435,273,311,0.8778135048231511,1.424702358478693,19.009991573611924,16.611846923828125,17.400739669799805,13.663965225219727,52.753670791549276,53.7452019859767,49.44205114834567,4.4236621834946455,0.9981243521473555,0.9490982036487057,1.463239989404645
0,208327.0,2986.5424011945724,786,642,1.2242990654205608,2.4222112352215506,42.814592031436355,76.48057460784912,77.7351655960083,72.68236637115479,97.6383338171004,95.90340073928618,99.34440413858471,18.595485243286966,0.9981983532363548,0.7894876231717517,5.331666686965811
0,126732.0,2467.047891974449,630,548,1.1496350364963503,2.7241738471735633,48.025165714228244,71.8384952545166,72.1153450012207,69.53161907196045,99.11795426433662,97.89046523317693,99.57020292720239,15.588419112168944,0.9970586424674268,0.8436590698644436,4.299412938248995
0,530.5,370.14927554130554,56,163,0.34355828220858897,17.20640904806786,258.26670345665093,131.8878870010376,133.06264686584473,125.89455795288086,97.99002888180867,94.10265840393058,103.32331707470381,24.37964192738193,0.9980977181772368,0.670958658702534,7.89125751267024
0,169854.0,2477.817445874214,658,578,1.1384083044982698,2.239123011527547,36.14621554440057,71.94939136505127,72.85948085784912,67.18170356750488,95.61288037932788,94.76293248216125,95.73502018544684,12.630101334816533,0.9979137104584181,0.8296995219903595,4.528405379132645
0,225937.5,2943.2013444900513,690,722,0.9556786703601108,2.2049460580912865,38.33995752899826,91.49939060211182,93.21602535247803,86.72045421600342,98.87429462866356,98.2108270198145,102.02596045690031,14.978585029935111,0.9979165935703112,0.7767188403580775,5.707029474328509
0,253900.0,3422.45914208889,680,947,0.7180570221752904,2.5362741236707365,46.133227960881534,135.76036262512207,136.41750812530518,130.03666591644287,97.07457051581132,94.38934685261032,101.57793956273409,18.381762068402868,0.9975821579645688,0.7214031602468625,7.210838765357186
0,50895.0,1068.6072076559067,272,301,0.9036544850498339,1.6086452500245603,22.43680841446417,18.973563194274902,19.74301242828369,17.809429168701172,58.71825336975356,59.214454437126086,58.130965409614575,6.318266327456046,0.997728868957009,0.9486966461083002,1.5492121617964507
0,1206.5,344.6690467596054,21,163,0.12883435582822086,2.8371322005801907,98.46394678340245,99.56093406677246,101.72301197052002,94.4578914642334,101.1225163643,98.6533405587415,104.77237262539816,16.660350568888013,0.9983416649828409,0.769433628158134,6.078937937925012
0,83.5,42.38477599620819,10,17,0.5882352941176471,2.035928143712575,21.514601631721508,26.581697463989258,26.684017181396484,25.883377075195312,69.70173811110239,69.06188676505396,69.87059188897658,5.075101724198964,0.9977964083425462,0.948986558013748,1.7713816368900515
0,1359.5,353.22748601436615,113,128,0.8828125,10.639205590290548,91.77613598825246,101.93454837799072,102.76281642913818,99.53748512268066,102.89223735818588,100.50804629905723,105.41520260960856,19.82356982797045,0.998122267680769,0.7659681865336042,6.146574173689313
0,91.5,89.89949476718903,6,43,0.13953488372093023,2.819672131147541,88.3269853485885,113.0822639465332,114.5744047164917,110.3544692993164,101.34290107473583,98.92975269966924,104.47700883666629,28.067109702645595,0.9977858696691148,0.6831214541129212,7.234706088008595
0,270.5,100.32590091228485,22,41,0.5365853658536586,3.33456561922366,37.20993121575452,22.622462272644043,23.46053409576416,19.10489845275879,63.741939457677624,64.65577086769406,60.67547349811541,2.896175835058828,0.9982078478489879,0.9507026602517191,1.6081972137843519
0,153776.5,2599.976825118065,667,607,1.098846787479407,2.632840518544771,43.959119183691996,67.86829948425293,68.64690685272217,65.18578624725342,95.53615894338296,94.25493617008888,96.07826190861368,22.677800603512146,0.9974581095249977,0.8121261786744877,4.839389079560085
0,2328.0,215.88225102424622,36,88,0.4090909090909091,1.3608247422680413,20.0193927436837,38.38672924041748,39.249709129333496,36.60371398925781,78.58192815729723,78.29900189229626,78.51448736262022,12.490802073822724,0.9975696405860436,0.8945430542882087,2.943821502650597
0,235848.0,3311.693768262863,691,792,0.8724747474747475,2.3204436755876667,46.501626533831455,98.06759452819824,99.45939826965332,94.0172290802002,101.86909275379956,99.37126876938346,104.81066053428694,19.197418843550317,0.9982228708248864,0.7493944945144159,6.225823619359792
0,137435.5,2266.40323138237,590,515,1.145631067961165,2.2108552739284972,37.37450372880696,51.60771369934082,52.23981285095215,49.19329643249512,87.55756495599432,86.62686507613596,87.89187810260816,15.69975813862644,0.997916089497012,0.8626413071669604,3.7613840481365655
0,161.0,103.74011445045471,20,45,0.4444444444444444,5.590062111801243,66.84479097014561,47.14710998535156,48.11083507537842,43.93532466888428,83.23334632956623,82.54422686505954,83.01343677472433,15.502329156464038,0.9980943761723801,0.8593509293911205,3.7469443617031626
0,2216.0,299.13708317279816,43,127,0.33858267716535434,2.464350180505415,40.38041269365052,25.652552604675293,26.605907440185547,22.247536659240723,66.9324973040315,67.65624071622042,64.56519230133819,5.367743546650701,0.9972599754850054,0.9395745739955443,1.8880504685296258
0,623.5,218.1248904466629,29,97,0.29896907216494845,4.511627906976744,76.30868938631707,108.8099479675293,109.51848125457764,104.5795030593872,101.19799034810295,98.62839681024852,104.45219530867051,21.786522005963423,0.9980928412665062,0.7368464667932976,6.744726185556832
0,38963.0,894.8427073955536,236,270,0.8740740740740741,1.6353976849831893,20.551381335600553,20.589863777160645,21.391043663024902,18.54835796356201,61.81044532304828,62.606017975244974,60.35519624534823,3.4210297038322626,0.9976871259580871,0.9568531738832995,1.4477470312506835
0,132465.0,2223.5676625967026,668,459,1.4553376906318083,2.314664250934209,37.3249775423377,53.04607582092285,54.40925979614258,49.60673713684082,86.40397362298488,85.7862483237803,87.10225097956892,12.410627238221087,0.9980725004124217,0.8603714961172931,3.8858527680827297
0,124660.5,2346.261097550392,668,489,1.3660531697341514,2.620332823949848,44.159466213262185,53.96431541442871,55.13475799560547,52.24005126953125,90.38611050530317,89.69771836267748,91.0017952805574,14.094901072602259,0.998015671464754,0.8660274945506642,3.7204558791186004
0,113286.5,1949.3149209022522,423,531,0.7966101694915254,1.9826987328587256,33.54176058799728,37.717164039611816,38.17442512512207,34.212677001953125,76.833403415831,76.61811373257474,74.71554827450822,8.89238316364217,0.9980848185208945,0.8907930691009104,2.9335623713290455
0,66030.0,1398.3473199605942,337,377,0.8938992042440318,1.9241102529153415,29.613436729380226,21.93251132965088,22.228463172912598,20.99466896057129,61.23189293403643,61.088812681798686,60.95201007103588,9.204841222074949,0.9977092416027454,0.9315012386009893,1.9536001354419168
0,51999.5,1105.085349202156,315,287,1.0975609756097562,1.738574409369321,23.48510329947886,22.379823684692383,23.06805992126465,21.63434886932373,63.10314736974351,63.59885821873796,63.72597676036317,6.92747184000261,0.9972260961537269,0.9401442738713194,1.7465366404276834
0,394.5,130.40916073322296,45,43,1.0465116279069768,4.904942965779468,43.109123455370295,26.657804489135742,27.616533279418945,26.167570114135742,66.43604811747038,67.0475305403498,67.63526628630957,10.69185592287397,0.9977983661671596,0.9120189699867384,2.3842630254879005
0,609.5,207.8061307668686,60,79,0.759493670886076,7.776866283839213,70.85051350992107,32.887643814086914,33.765180587768555,31.911574363708496,74.31190098339545,74.32320369544655,74.89569997888212,8.446323681217862,0.9978126953613096,0.919326024040694,2.409950127477919
0,93262.0,1663.7442911863327,394,451,0.8736141906873615,1.9053204949497116,29.680309948908587,32.674072265625,32.985777854919434,30.399858474731445,71.98079215204966,71.59658279645798,70.47715325869592,8.815743549629296,0.9977773639025236,0.9094844288894911,2.550321096863189
0,95761.0,2077.2144136428833,530,382,1.387434554973822,2.1142218648510354,45.05821493348804,46.891422271728516,47.345680236816406,44.678160667419434,85.53670981968251,85.00658227787113,85.1664180902748,8.974826061355259,0.9976740042132217,0.8938233768901256,3.0095675849205348
0,329986.0,4727.482651948929,834,995,0.8381909547738694,2.514743049705139,67.72739517578951,130.42955684661865,129.66497135162354,126.24992752075195,96.23875487746761,93.80322227083202,99.44725519132615,39.0483578049102,0.9970744901383476,0.6277380591944861,8.549553663867977
0,122157.5,1748.0701944828033,462,481,0.9604989604989606,1.8191433190757833,25.01483253045573,36.75191879272461,37.91733646392822,35.00073719024658,75.85350338018326,75.8913073152361,75.97310376093394,11.614232239215745,0.9983116312631306,0.8841915754286738,3.072370278596755
0,455.0,151.11269772052765,14,70,0.2,2.1538461538461537,50.1869173898364,32.20198154449463,32.987914085388184,30.76289176940918,72.05322980665217,71.98636369475877,71.90382392918019,12.301945929711454,0.9980862620030552,0.8904565925482055,2.856837528856541
0,208805.5,2894.4317989349365,638,667,0.9565217391304348,2.038001872556039,40.12219715805251,82.24577522277832,82.72189617156982,78.47405242919922,98.03688211789505,96.77422203192887,98.92578503872723,17.6909563331088,0.9977104507790713,0.7843277781939497,5.2112565055497235
